discovery-message.md	11	2	DiscoverAppliancesRequest
discovery-message.md	15	3	Header信息
discovery-message.md	22	3	Payload信息
discovery-message.md	29	3	应用举例
discovery-message.md	54	2	DiscoverAppliancesResponse
discovery-message.md	58	3	Header信息
discovery-message.md	65	3	Payload信息
discovery-message.md	67	4	设备信息
discovery-message.md	89	5	设备操作类型
discovery-message.md	183	4	分组信息
discovery-message.md	199	3	应用举例
error-message.md	7	1	错误消息(Error Message)
error-message.md	43	2	用户故障类错误(User Faults)
error-message.md	47	3	ValueOutOfRangeError
error-message.md	51	4	Header信息
error-message.md	58	4	Payload信息
error-message.md	65	4	应用举例
error-message.md	84	3	TargetOfflineError
error-message.md	88	4	Header信息
error-message.md	95	4	Payload信息
error-message.md	99	4	应用举例
error-message.md	116	3	BridgeOfflineError
error-message.md	120	4	Header信息
error-message.md	127	4	Payload信息
error-message.md	131	4	应用举例
error-message.md	148	2	设备故障类错误信息
error-message.md	152	3	DriverInternalError
error-message.md	156	4	Header信息
error-message.md	163	4	Payload信息
error-message.md	167	4	应用举例
error-message.md	184	3	DependentServiceUnavailableError
error-message.md	188	4	Header信息
error-message.md	195	4	Payload信息
error-message.md	201	4	应用举例
error-message.md	219	3	TargetConnectivityUnstableError
error-message.md	223	4	Header信息
error-message.md	230	4	Payload信息
error-message.md	234	4	应用举例
error-message.md	251	3	TargetBridgeConnectivityUnstableError
error-message.md	255	4	Header信息
error-message.md	262	4	Payload信息
error-message.md	266	4	应用举例
error-message.md	283	3	TargetFirmwareOutdatedError
error-message.md	287	4	Header信息
error-message.md	294	4	Payload信息
error-message.md	301	4	应用举例
error-message.md	320	3	TargetBridgeFirmwareOutdatedError
error-message.md	324	4	Header信息
error-message.md	331	4	Payload信息
error-message.md	338	4	应用举例
error-message.md	357	3	TargetHardwareMalfunctionError
error-message.md	361	4	Header信息
error-message.md	368	4	Payload信息
error-message.md	372	4	应用举例
error-message.md	389	3	TargetBridgeHardwareMalfunctionError
error-message.md	393	4	Header信息
error-message.md	400	4	Payload信息
error-message.md	404	4	应用举例
error-message.md	421	3	UnableToGetValueError
error-message.md	425	4	Header信息
error-message.md	432	4	Payload信息
error-message.md	440	4	应用举例
error-message.md	461	3	UnableToSetValueError
error-message.md	465	4	Header信息
error-message.md	472	4	Payload信息
error-message.md	480	4	应用举例
error-message.md	501	3	UnwillingToSetValueError
error-message.md	505	4	Header信息
error-message.md	512	4	Payload信息
error-message.md	520	4	应用举例
error-message.md	541	3	RateLimitExceededError
error-message.md	545	4	Header信息
error-message.md	552	4	Payload信息
error-message.md	560	4	应用举例
error-message.md	581	3	NotSupportedInCurrentModeError
error-message.md	585	4	Header信息
error-message.md	592	4	Payload信息
error-message.md	599	4	应用举例
error-message.md	619	2	其他故障
error-message.md	621	3	ExpiredAccessTokenError
error-message.md	625	4	Header信息
error-message.md	632	4	Payload信息
error-message.md	636	4	应用举例
error-message.md	653	3	InvalidAccessTokenError
error-message.md	657	4	Header信息
error-message.md	664	4	Payload信息
error-message.md	668	4	应用举例
error-message.md	685	3	UnsupportedTargetError
error-message.md	689	4	Header信息
error-message.md	696	4	Payload信息
error-message.md	700	4	应用举例
error-message.md	717	3	UnsupportedOperationError
error-message.md	721	4	Header信息
error-message.md	728	4	Payload信息
error-message.md	732	4	应用举例
error-message.md	749	3	UnsupportedTargetSettingError
error-message.md	753	4	Header信息
error-message.md	760	4	Payload信息
error-message.md	764	4	应用举例
error-message.md	781	3	UnexpectedInformationReceivedError
error-message.md	785	4	Header信息
error-message.md	792	4	Payload信息
error-message.md	798	4	应用举例
intro-protocol.md	7	1	智能家居协议
intro-protocol.md	9	2	简介
intro-protocol.md	13	2	认证
intro-protocol.md	19	2	协议
intro-protocol.md	23	3	Header信息
intro-protocol.md	27	4	消息格式
intro-protocol.md	40	4	属性说明
intro-protocol.md	51	3	Payload信息
iov-message.md	7	1	车载设备控制协议
iov-message.md	49	2	发现设备
iov-message.md	53	3	DiscoverAppliancesRequest
iov-message.md	57	4	Header信息
iov-message.md	64	4	Payload信息
iov-message.md	71	4	应用举例
iov-message.md	90	2	DiscoverAppliancesResponse
iov-message.md	94	3	Header信息
iov-message.md	101	3	Payload信息
iov-message.md	103	4	设备信息
iov-message.md	125	4	分组信息
iov-message.md	142	3	应用举例
iov-message.md	335	2	控制消息
iov-message.md	339	3	打开关闭消息
iov-message.md	343	4	TurnOnRequest
iov-message.md	347	5	Header信息
iov-message.md	354	5	Payload信息
iov-message.md	364	5	应用举例
iov-message.md	387	4	TurnOnConfirmation
iov-message.md	391	5	Header信息
iov-message.md	398	5	Payload信息
iov-message.md	406	5	应用举例
iov-message.md	424	4	TurnOffRequest
iov-message.md	428	5	Header信息
iov-message.md	435	5	Payload信息
iov-message.md	445	5	应用举例
iov-message.md	468	4	TurnOffConfirmation
iov-message.md	472	5	Header信息
iov-message.md	479	5	Payload信息
iov-message.md	485	5	应用举例
iov-message.md	503	3	控制温度消息
iov-message.md	507	4	IncrementTemperatureRequest
iov-message.md	511	5	Header信息
iov-message.md	518	5	Payload信息
iov-message.md	531	5	应用举例
iov-message.md	558	4	IncrementTemperatureConfirmation
iov-message.md	562	5	Header信息
iov-message.md	569	5	Payload信息
iov-message.md	580	5	应用举例
iov-message.md	612	4	DecrementTemperatureRequest
iov-message.md	616	5	Header信息
iov-message.md	623	5	Payload信息
iov-message.md	636	5	应用举例
iov-message.md	663	4	DecrementTemperatureConfirmation
iov-message.md	667	5	Header信息
iov-message.md	674	5	Payload信息
iov-message.md	685	5	应用举例
iov-message.md	717	4	SetTemperatureRequest
iov-message.md	721	5	Header信息
iov-message.md	728	5	Payload信息
iov-message.md	741	5	应用举例
iov-message.md	768	4	SetTemperatureConfirmation
iov-message.md	772	5	Header信息
iov-message.md	779	5	Payload信息
iov-message.md	790	5	应用举例
iov-message.md	822	4	HeatRequest
iov-message.md	826	5	Header信息
iov-message.md	833	5	Payload信息
iov-message.md	843	5	应用举例
iov-message.md	866	4	HeatConfirmation
iov-message.md	870	5	Header信息
iov-message.md	877	5	Payload信息
iov-message.md	883	5	应用举例
iov-message.md	901	4	CancelHeatRequest
iov-message.md	905	5	Header信息
iov-message.md	912	5	Payload信息
iov-message.md	922	5	应用举例
iov-message.md	945	4	CancelHeatConfirmation
iov-message.md	949	5	Header信息
iov-message.md	956	5	Payload信息
iov-message.md	962	5	应用举例
